employeeId,username,email,phone,password,role,rank,department,station,district,isActive,themePreference
EMP06571,chayan_tripathy1,chayan.tripathy1@odpolice.in,9876576000,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Town PS,Khurda,True,light
EMP06572,arjun_swain3,arjun.swain3@odpolice.in,9876571564,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Town PS,Angul,True,system
EMP06573,krushna_mishra,krushna.mishra@odpolice.in,9876540037,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Liaison,Town PS,Keonjhar,True,light
EMP06574,chayan_barik2,chayan.barik2@odpolice.in,9876550882,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Saheed Nagar PS,Bhubaneswar,True,dark
EMP06575,tarwish_parida,tarwish.parida@odpolice.in,9876562253,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Hinjilicut PS,Ganjam,True,system
EMP06576,prem_tripathy2,prem.tripathy2@odpolice.in,9876554552,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Dhanupali PS,Sambalpur,False,light
EMP06577,gopal_panda4,gopal.panda4@odpolice.in,9876582918,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Town PS,Balangir,True,dark
EMP06578,chayan_patra4,chayan.patra4@odpolice.in,9876526964,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Dhenkanal,True,light
EMP06579,rakesh_rout3,rakesh.rout3@odpolice.in,9876541897,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Town PS,Angul,False,system
EMP06580,sunil_mahapatra3,sunil.mahapatra3@odpolice.in,9876539422,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Town PS,Berhampur,True,light
EMP06581,kumar_das1,kumar.das1@odpolice.in,9876564328,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Bareipali PS,Sambalpur,False,system
EMP06582,ajay_mahapatra3,ajay.mahapatra3@odpolice.in,9876575614,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Sadar PS,Bargarh,True,light
EMP06583,kumar_pradhan,kumar.pradhan@odpolice.in,9876546515,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Sadar PS,Khurda,True,light
EMP06584,ritu_yadav,ritu.yadav@odpolice.in,9876555944,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Town PS,Khurda,True,dark
EMP06585,deepa_parida6,deepa.parida6@odpolice.in,9876586587,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Industrial Estate PS,Balasore,False,system
EMP06586,naveen_patra1,naveen.patra1@odpolice.in,9876542822,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sector-19 PS,Rourkela,True,system
EMP06587,ritu_routray3,ritu.routray3@odpolice.in,9876585705,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Town PS,Balangir,True,light
EMP06588,ravi_senapati2,ravi.senapati2@odpolice.in,9876539488,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Hinjilicut PS,Ganjam,True,system
EMP06589,rahul_sahu4,rahul.sahu4@odpolice.in,9876569915,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Sadar PS,Keonjhar,True,dark
EMP06590,ritu_routray,ritu.routray@odpolice.in,9876561428,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Town PS,Puri,False,dark
EMP06591,baidhar_samal1,baidhar.samal1@odpolice.in,9876542616,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Sadar PS,Bargarh,True,light
EMP06592,kumar_sahu5,kumar.sahu5@odpolice.in,9876539811,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Crime Branch,Baidyanath PS,Berhampur,True,light
EMP06593,vikram_sahu,vikram.sahu@odpolice.in,9876599369,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Special Branch,Sadar PS,Khurda,False,system
EMP06594,piyush_biswal4,piyush.biswal4@odpolice.in,9876592678,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Saheed Nagar PS,Bhubaneswar,False,dark
EMP06595,rahul_tripathy9,rahul.tripathy9@odpolice.in,9876554410,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Mancheswar PS,Bhubaneswar,True,system
EMP06596,ajay_sahoo5,ajay.sahoo5@odpolice.in,9876513854,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Sadar PS,Angul,True,light
EMP06597,chayan_patra5,chayan.patra5@odpolice.in,9876572403,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Town PS,Berhampur,True,system
EMP06598,amit_nayak3,amit.nayak3@odpolice.in,9876577755,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Town PS,Berhampur,True,system
EMP06599,sanjay_swain1,sanjay.swain1@odpolice.in,9876518676,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Sadar PS,Angul,True,light
EMP06600,ravi_patra1,ravi.patra1@odpolice.in,9876577842,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,EOW,Town PS,Keonjhar,False,light
EMP06601,ajay_samal,ajay.samal@odpolice.in,9876569290,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Badambadi PS,Cuttack,True,system
EMP06602,swati_behera,swati.behera@odpolice.in,9876543249,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Training,Bargarh HQ,Bargarh,False,light
EMP06603,kumar_rout3,kumar.rout3@odpolice.in,9876581027,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Hinjilicut PS,Ganjam,True,dark
EMP06604,rakesh_nayak5,rakesh.nayak5@odpolice.in,9876569765,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Dhenkanal,True,light
EMP06605,naveen_parida4,naveen.parida4@odpolice.in,9876582647,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Industrial Estate PS,Balasore,True,light
EMP06606,manisha_nayak3,manisha.nayak3@odpolice.in,9876534400,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,EOW,Goilundi PS,Berhampur,True,dark
EMP06607,suresh_pradhan,suresh.pradhan@odpolice.in,9876526771,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sea Beach PS,Puri,True,light
EMP06608,sunil_nayak2,sunil.nayak2@odpolice.in,9876594168,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Sadar PS,Angul,True,dark
EMP06609,ravi_sethi4,ravi.sethi4@odpolice.in,9876570987,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Goilundi PS,Berhampur,False,system
EMP06610,biswajit_jena3,biswajit.jena3@odpolice.in,9876549062,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Baripada PS,Mayurbhanj,True,dark
EMP06611,debashis_parida,debashis.parida@odpolice.in,9876571676,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Administration,Puri HQ,Puri,True,light
EMP06612,manisha_mahapatra7,manisha.mahapatra7@odpolice.in,9876545713,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Baseli Sahi PS,Puri,True,dark
EMP06613,debashis_lenka1,debashis.lenka1@odpolice.in,9876549854,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Dargha Bazar PS,Cuttack,True,dark
EMP06614,rahul_agrawal,rahul.agrawal@odpolice.in,9876548200,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Training,Balasore HQ,Balasore,True,dark
EMP06615,bikash_rout5,bikash.rout5@odpolice.in,9876579873,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Sadar PS,Balasore,False,system
EMP06616,naveen_yadav5,naveen.yadav5@odpolice.in,9876531538,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Karanjia PS,Mayurbhanj,True,light
EMP06617,sweta_mohanty4,sweta.mohanty4@odpolice.in,9876578409,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Town PS,Berhampur,False,system
EMP06618,debashis_agrawal2,debashis.agrawal2@odpolice.in,9876512752,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Support,Baripada PS,Mayurbhanj,True,dark
EMP06619,ramesh_routray,ramesh.routray@odpolice.in,9876589128,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Balangir,True,dark
EMP06620,vikram_mahapatra2,vikram.mahapatra2@odpolice.in,9876512434,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sector-19 PS,Rourkela,True,dark
EMP06621,haribandhu_dash8,haribandhu.dash8@odpolice.in,9876552554,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Town PS,Angul,True,system
EMP06622,lalita_samal7,lalita.samal7@odpolice.in,9876577136,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Hinjilicut PS,Ganjam,True,system
EMP06623,chayan_yadav1,chayan.yadav1@odpolice.in,9876538685,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Balangir,True,dark
EMP06624,arjun_routray1,arjun.routray1@odpolice.in,9876572592,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Sea Beach PS,Puri,True,light
EMP06625,manoj_biswal1,manoj.biswal1@odpolice.in,9876557765,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Crime Branch,Sadar PS,Angul,True,dark
EMP06626,sarita_rout7,sarita.rout7@odpolice.in,9876512104,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,EOW,Sea Beach PS,Puri,True,dark
EMP06627,rahul_sahoo1,rahul.sahoo1@odpolice.in,9876581928,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Cyber Crime,Mangalabag PS,Cuttack,False,dark
EMP06628,arjun_dash,arjun.dash@odpolice.in,9876557033,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Bargarh,True,light
EMP06629,sunil_mohapatra4,sunil.mohapatra4@odpolice.in,9876537051,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Sadar PS,Keonjhar,True,dark
EMP06630,prem_jena5,prem.jena5@odpolice.in,9876585016,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Liaison,Town PS,Khurda,False,dark
EMP06631,sunil_mohanty2,sunil.mohanty2@odpolice.in,9876516612,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Bareipali PS,Sambalpur,True,system
EMP06632,ravi_mishra4,ravi.mishra4@odpolice.in,9876541526,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Baidyanath PS,Berhampur,True,system
EMP06633,chayan_sethi,chayan.sethi@odpolice.in,9876516307,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Town PS,Angul,True,light
EMP06634,subhashree_senapati5,subhashree.senapati5@odpolice.in,9876592105,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Support,Town PS,Khurda,True,dark
EMP06635,manisha_biswal4,manisha.biswal4@odpolice.in,9876585972,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Chatrapur PS,Ganjam,True,light
EMP06636,sujata_yadav5,sujata.yadav5@odpolice.in,9876525507,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Town PS,Angul,True,system
EMP06637,ravi_sahu1,ravi.sahu1@odpolice.in,9876549186,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Balangir,True,light
EMP06638,haribandhu_mishra4,haribandhu.mishra4@odpolice.in,9876538035,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Sadar PS,Dhenkanal,True,dark
EMP06639,kumar_rout7,kumar.rout7@odpolice.in,9876515068,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Cyber Crime,Hinjilicut PS,Ganjam,False,dark
EMP06640,gayatri_barik1,gayatri.barik1@odpolice.in,9876593304,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Angul,True,light
EMP06641,subash_routray3,subash.routray3@odpolice.in,9876554282,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Chatrapur PS,Ganjam,True,system
EMP06642,manisha_biswal6,manisha.biswal6@odpolice.in,9876581595,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Hinjilicut PS,Ganjam,False,dark
EMP06643,amit_sahoo1,amit.sahoo1@odpolice.in,9876524157,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Chatrapur PS,Ganjam,True,system
EMP06644,gopal_senapati2,gopal.senapati2@odpolice.in,9876538602,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Liaison,Sadar PS,Bargarh,True,system
EMP06645,santosh_kumar5,santosh.kumar5@odpolice.in,9876545725,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Sadar PS,Keonjhar,True,system
EMP06646,chayan_mohapatra1,chayan.mohapatra1@odpolice.in,9876547676,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Cyber Crime,Mangalabag PS,Cuttack,True,light
EMP06647,kavita_lenka2,kavita.lenka2@odpolice.in,9876573701,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Liaison,Dargha Bazar PS,Cuttack,False,system
EMP06648,anita_sahoo2,anita.sahoo2@odpolice.in,9876581450,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Anti-Narcotics,Goilundi PS,Berhampur,True,dark
EMP06649,debashis_swain2,debashis.swain2@odpolice.in,9876556885,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Laxmisagar PS,Bhubaneswar,True,light
EMP06650,ankit_mahapatra4,ankit.mahapatra4@odpolice.in,9876558926,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Baseli Sahi PS,Puri,False,light
EMP06651,laxman_yadav3,laxman.yadav3@odpolice.in,9876519918,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Sadar PS,Dhenkanal,False,light
EMP06652,sunil_biswal7,sunil.biswal7@odpolice.in,9876596107,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Training,Keonjhar HQ,Keonjhar,True,system
EMP06653,swati_mohanty5,swati.mohanty5@odpolice.in,9876566011,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Karanjia PS,Mayurbhanj,True,light
EMP06654,ajay_sahoo7,ajay.sahoo7@odpolice.in,9876538411,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Baseli Sahi PS,Puri,False,system
EMP06655,anita_yadav8,anita.yadav8@odpolice.in,9876590969,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Raghunathpali PS,Rourkela,True,dark
EMP06656,ajay_barik4,ajay.barik4@odpolice.in,9876599596,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Anti-Narcotics,Sadar PS,Balangir,True,dark
EMP06657,sunil_sethi,sunil.sethi@odpolice.in,9876564800,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Sadar PS,Khurda,True,dark
EMP06658,ankit_agrawal6,ankit.agrawal6@odpolice.in,9876583438,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Dargha Bazar PS,Cuttack,False,light
EMP06659,prem_yadav2,prem.yadav2@odpolice.in,9876526376,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Keonjhar,True,dark
EMP06660,ravi_mahapatra1,ravi.mahapatra1@odpolice.in,9876596913,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Industrial Estate PS,Balasore,True,light
EMP06661,laxman_rout1,laxman.rout1@odpolice.in,9876546154,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Sea Beach PS,Puri,True,light
EMP06662,arjun_sethi,arjun.sethi@odpolice.in,9876528360,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Sadar PS,Keonjhar,True,light
EMP06663,sarita_panda4,sarita.panda4@odpolice.in,9876517575,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Goilundi PS,Berhampur,True,system
EMP06664,sweta_pradhan2,sweta.pradhan2@odpolice.in,9876533057,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Special Branch,Khandagiri PS,Bhubaneswar,False,light
EMP06665,vikram_mohanty5,vikram.mohanty5@odpolice.in,9876556693,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Special Branch,Sadar PS,Bargarh,False,dark
EMP06666,sujata_mohapatra2,sujata.mohapatra2@odpolice.in,9876594955,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Support,Town PS,Dhenkanal,False,dark
EMP06667,prem_mohanty2,prem.mohanty2@odpolice.in,9876541449,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Purighat PS,Cuttack,True,light
EMP06668,priya_sahu4,priya.sahu4@odpolice.in,9876562299,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Chatrapur PS,Ganjam,False,dark
EMP06669,subhashree_pradhan1,subhashree.pradhan1@odpolice.in,9876552597,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Industrial Estate PS,Balasore,True,dark
EMP06670,prem_pradhan1,prem.pradhan1@odpolice.in,9876520522,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Chatrapur PS,Ganjam,True,system
EMP06671,tarwish_parida5,tarwish.parida5@odpolice.in,9876594415,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Sadar PS,Khurda,True,light
EMP06672,naveen_yadav8,naveen.yadav8@odpolice.in,9876519904,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Sadar PS,Balasore,True,system
EMP06673,vikram_nayak5,vikram.nayak5@odpolice.in,9876546791,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Sadar PS,Khurda,False,system
EMP06674,chayan_lenka3,chayan.lenka3@odpolice.in,9876513622,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Sadar PS,Keonjhar,True,dark
EMP06675,santosh_parida,santosh.parida@odpolice.in,9876522995,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Badambadi PS,Cuttack,True,light
EMP06676,biswajit_parida,biswajit.parida@odpolice.in,9876569698,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Town PS,Balangir,False,dark
EMP06677,sunil_samal1,sunil.samal1@odpolice.in,9876581233,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Administration,Puri HQ,Puri,True,dark
EMP06678,piyush_samal1,piyush.samal1@odpolice.in,9876510114,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sea Beach PS,Puri,True,system
EMP06679,anjali_sethi,anjali.sethi@odpolice.in,9876513528,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,EOW,Sadar PS,Bargarh,False,dark
EMP06680,rakesh_dash2,rakesh.dash2@odpolice.in,9876519170,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Chatrapur PS,Ganjam,False,light
EMP06681,biswajit_lenka9,biswajit.lenka9@odpolice.in,9876557863,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Town PS,Balasore,True,system
EMP06682,ramesh_lenka1,ramesh.lenka1@odpolice.in,9876565817,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Liaison,Town PS,Angul,True,dark
